,owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,INPUT_VALUE_ID_FOR_num_negative_days,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status,PCA
795,504.0,2,35000.0,100.0,5.96,0,20.0,2.666666667,2,14.66666667,0,50527.66667,5801.0,0.11,0.0,50527.66667,504.0,2,35000.0,100.0,4062,1,-0.14543278301554768
796,658.0,0,150000.0,100.0,4.74,0,6.0,1.0,0,43.0,0,14541.9,675.0633333,0.05,0.0,14541.9,658.0,0,150000.0,100.0,4402,2,-0.026568502130894088
797,667.0,0,150000.0,100.0,8.79,0,71.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,667.0,0,150000.0,100.0,4638,1,-0.1675838406700063
798,704.0,0,150000.0,100.0,2.31,0,31.0,0.0,0,43.2,0,122193.6,18409.9,0.15,0.0,122193.6,704.0,0,150000.0,100.0,7526,1,0.0058040309438538015
799,549.0,2,35000.0,100.0,1.94,1,18.0,1.25,1,17.75,1,15191.175,1295.0,0.09,1.0,15191.175,549.0,2,35000.0,100.0,6536,0,-0.1557184220884894
800,620.0,1,100000.0,100.0,2.15,0,49.666666666666664,0.0,0,23.33333333,0,0.0,8550.083333,0.0,0.0,0.0,620.0,1,100000.0,100.0,7460,3,-0.22381796863211806
801,580.0,1,100000.0,100.0,2.28,0,18.0,1.5,1,69.5,0,62348.64,1125.7,0.02,2.0,62348.64,580.0,1,100000.0,100.0,5328,1,-0.06871785224870634
802,620.0,0,150000.0,0.0,8.13,0,79.66666666666667,0.0,0,73.25,0,0.0,27761.0,0.0,2.0,130551.27,694.6666666666666,5,150000.0,100.0,153,2,-0.166981200004758
803,677.0,0,150000.0,100.0,11.51,0,69.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,677.0,0,150000.0,100.0,3381,0,-0.16752716939029696
804,508.0,2,35000.0,90.0,4.13,0,1.0,0.0,0,0.0,3,233807.0,0.0,0.0,2.0,233807.0,518.0,2,35000.0,100.0,935,0,-0.1718279783149603
805,661.0,0,150000.0,100.0,8.1,0,76.0,0.0,0,53.5,0,50127.5,22493.6475,0.45,0.0,50127.5,661.0,0,150000.0,100.0,2033,2,-0.01593653342063981
806,540.0,2,35000.0,100.0,1.52,1,24.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,540.0,2,35000.0,100.0,3656,2,-0.297029443701514
807,634.0,0,150000.0,100.0,6.8,0,86.0,0.0,0,1.666666667,3,22445.0,0.0,0.0,1.0,22445.0,634.0,0,150000.0,100.0,6445,1,-0.08193367409381568
808,691.0,0,150000.0,100.0,4.36,0,73.0,0.555555556,0,87.11111111,0,111706.5556,15493.33333,0.14,1.0,111706.5556,691.0,0,150000.0,100.0,6407,1,0.002602136930700036
809,650.0,0,150000.0,100.0,16.48,0,45.333333333333336,3.0,2,42.75,0,0.0,6067.8925,0.0,2.0,0.0,650.0,0,150000.0,80.0,202,1,-0.1707316574490926
810,621.0,1,100000.0,100.0,3.2,0,6.0,0.0,0,18.5,1,159166.4425,30770.12,0.19,0.0,159166.4425,621.0,1,100000.0,100.0,8844,1,-0.03960534032647646
811,658.0,0,150000.0,100.0,20.47,0,99.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,658.0,0,150000.0,100.0,4114,1,-0.16763484482174473
812,658.0,0,150000.0,100.0,17.04,0,4.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,658.0,0,150000.0,100.0,5215,1,-0.16763484482174473
813,617.0,0,150000.0,100.0,2.7,0,5.0,1.0,0,50.0,0,27085.0,2300.666667,0.08,1.0,27085.0,617.0,0,150000.0,100.0,3966,1,-0.023059324189338766
814,617.0,0,150000.0,100.0,2.34,0,5.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,617.0,0,150000.0,100.0,3966,1,-0.16786719706855308
815,620.0,0,150000.0,0.0,8.13,0,43.666666666666664,0.0,0,73.25,0,130551.27,27761.0,0.21,2.0,130551.27,620.0,5,150000.0,100.0,153,2,-0.010701498746979453
816,620.0,0,150000.0,100.0,8.28,0,27.666666666666668,0.375,0,66.25,0,108775.25,14630.5,0.13,3.0,108775.25,620.0,0,150000.0,100.0,2234,2,0.0013253802719611295
817,545.0,2,35000.0,100.0,1.78,1,1.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,545.0,2,35000.0,100.0,8003,0,-0.2970011080616593
818,625.0,0,150000.0,100.0,2.51,0,80.0,0.75,0,27.5,0,39714.25,4399.5,0.11,1.0,39714.25,625.0,0,150000.0,100.0,5299,1,-0.019246758957919934
819,504.0,2,35000.0,100.0,5.96,0,20.0,2.666666667,2,14.66666667,0,50527.66667,5801.0,0.11,0.0,50527.66667,504.0,2,35000.0,100.0,4062,1,-0.14543278301554768
820,650.0,0,150000.0,0.0,31.31,0,75.0,0.0,0,0.0,3,0.0,0.0,0.0,0.6666666666666666,0.0,682.0,5,150000.0,80.0,138,1,-0.2109043001856491
821,692.0,0,150000.0,100.0,41.96,0,19.0,1.0,0,23.75,0,437426.25,34492.0,0.08,0.0,437426.25,692.0,0,150000.0,100.0,6485,0,0.09976800126208828
822,620.0,0,150000.0,0.0,8.13,0,79.66666666666667,0.0,0,73.25,0,0.0,27761.0,0.0,2.0,130551.27,694.6666666666666,5,150000.0,100.0,153,2,-0.166981200004758
823,738.0,0,150000.0,100.0,32.54,0,31.0,0.0,0,7.25,3,218328.75,59458.0,0.27,0.0,218328.75,738.0,0,150000.0,100.0,3505,0,0.034673241895280794
824,640.0,0,150000.0,100.0,2.31,0,43.0,0.75,0,20.0,0,52814.5,3015.75,0.06,2.0,52814.5,640.0,0,150000.0,100.0,5368,2,-0.015254027404883247
825,620.0,0,150000.0,100.0,109.24,0,45.0,0.0,0,26.0,0,277388.564,6200.0,0.02,2.0,277388.564,620.0,0,150000.0,100.0,576,1,0.05162170291078564
826,534.0,2,35000.0,50.0,2.82,0,3.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,534.0,2,35000.0,50.0,1700,0,-0.313953401928964
827,540.0,2,35000.0,100.0,1.52,1,1.0,2.0,1,65.0,0,272342.0,15881.0,0.06,1.0,272342.0,540.0,2,35000.0,100.0,7256,0,-0.07906290435169
828,448.0,3,0.0,50.0,6.67,0,19.0,1.25,1,15.0,0,70003.25,5230.0,0.07,2.0,70003.25,467.0,3,0.0,100.0,2193,2,-0.1883794020341505
829,573.0,2,35000.0,100.0,11.43,0,18.0,1.0,0,57.66666667,0,119874.0,14606.33333,0.12,1.0,119874.0,573.0,2,35000.0,100.0,7085,1,-0.12435616312466524
830,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,198839.3267,8777.266667,0.04,2.0,198839.3267,655.0,0,150000.0,100.0,4666,1,0.028389294233420237
831,620.0,0,150000.0,0.0,8.13,0,79.66666666666667,0.0,0,73.25,0,0.0,27761.0,0.0,2.0,130551.27,694.6666666666666,5,150000.0,100.0,153,2,-0.166981200004758
832,667.0,0,150000.0,100.0,8.79,0,71.0,0.25,0,4.75,3,30760.0,12656.5,0.41,0.0,30760.0,667.0,0,150000.0,100.0,4638,1,-0.021679737716708544
833,616.0,0,150000.0,100.0,9.24,0,91.0,0.0,0,60.75,0,61332.75,18595.5,0.3,1.0,61332.75,616.0,0,150000.0,100.0,6333,3,-0.012849096482019274
834,582.0,1,100000.0,100.0,1.11,1,25.666666666666668,0.0,0,13.25,0,32607.6475,1000.0,0.03,1.0,32607.6475,582.0,1,100000.0,100.0,3605,0,-0.08840312948495187
835,620.0,0,150000.0,100.0,7.9,0,74.0,0.0,0,6.666666667,3,19529.54333,4267.793333,0.22,1.0,19529.54333,620.0,0,150000.0,100.0,2982,1,-0.025296069424497688
836,505.0,2,35000.0,100.0,6.84,0,13.333333333333334,0.666666667,0,16.66666667,0,109106.0,7333.333333,0.07,0.0,109106.0,505.0,2,35000.0,100.0,1977,2,-0.12795355651722784
837,661.0,0,150000.0,90.0,25.82,0,9.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,661.0,0,150000.0,90.0,1422,2,-0.1709958345297568
838,621.0,0,150000.0,50.0,2.79,0,9.0,0.0,0,38.0,0,59772.33333,4804.666667,0.08,1.0,59772.33333,621.0,0,150000.0,50.0,3891,1,-0.030176179072334615
839,635.0,0,150000.0,100.0,3.24,0,45.0,0.0,0,10.25,3,267331.765,6000.0,0.02,0.0,267331.765,635.0,0,150000.0,100.0,5428,1,0.048706828058155766
840,713.0,0,150000.0,100.0,3.02,0,80.0,0.0,0,34.75,0,808278.75,143658.7025,0.18,1.0,808278.75,713.0,0,150000.0,100.0,633,1,0.2105100486498974
841,598.0,1,100000.0,100.0,5.87,0,33.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,598.0,1,100000.0,100.0,3898,2,-0.2239426454474786
842,658.0,0,150000.0,100.0,2.22,0,3.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,658.0,0,150000.0,100.0,1073,1,-0.16763484482174473
843,639.0,0,150000.0,100.0,19.08,0,6.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,639.0,0,150000.0,100.0,4321,1,-0.1677425202531925
844,643.0,0,150000.0,100.0,13.55,0,51.0,0.0,0,15.0,0,47185.25,7635.5,0.16,1.0,47185.25,643.0,0,150000.0,100.0,3392,0,-0.016916196944653274
845,511.0,2,35000.0,100.0,6.09,0,70.0,1.0,0,40.0,0,105868.6667,7059.666667,0.07,1.0,105868.6667,511.0,2,35000.0,100.0,8713,1,-0.12888523051764492
846,568.0,1,100000.0,100.0,3.42,0,86.0,0.142857143,0,19.71428571,0,86904.42857,19131.85714,0.22,3.0,86904.42857,568.0,1,100000.0,100.0,5521,1,-0.06146101590047477
847,708.0,0,150000.0,100.0,12.39,0,72.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,708.0,0,150000.0,100.0,1481,2,-0.167351488423198
848,586.0,1,100000.0,100.0,10.39,0,6.0,3.25,2,10.75,3,24626.0,2782.0,0.11,0.0,24626.0,586.0,1,100000.0,100.0,1438,2,-0.07993628279838391
849,640.0,0,150000.0,100.0,2.31,0,43.0,0.75,0,20.0,0,52814.5,3015.75,0.06,1.0,52814.5,640.0,0,150000.0,100.0,5368,2,-0.015254027404883247
850,548.0,2,35000.0,100.0,10.92,0,18.0,0.0,0,22.25,0,84411.35,8238.625,0.1,2.0,84411.35,548.0,2,35000.0,100.0,4267,1,-0.13507613341555666
851,624.0,0,150000.0,100.0,6.8,0,80.0,0.75,0,34.5,0,40408.0775,2808.0,0.07,1.0,40408.0775,624.0,0,150000.0,100.0,2059,1,-0.019045461576577622
852,694.0,0,150000.0,100.0,2.79,0,6.0,0.25,0,49.5,0,33207.75,2450.0,0.07,1.0,33207.75,694.0,0,150000.0,100.0,5313,1,-0.02079657637337417
853,663.0,0,150000.0,100.0,6.88,0,5.0,3.5,2,25.5,0,68157.575,2320.4825,0.03,1.0,68157.575,663.0,0,150000.0,100.0,7093,0,-0.010546937816948128
854,640.0,0,150000.0,100.0,7.72,0,87.0,0.0,0,21.0,0,22481.5,682.0,0.03,1.0,22481.5,640.0,0,150000.0,100.0,228,3,-0.02430217620411427
855,504.0,2,35000.0,100.0,5.96,0,20.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,504.0,2,35000.0,100.0,4062,1,-0.29723346030846765
856,577.0,1,100000.0,100.0,0.68,2,6.0,1.333333333,1,26.0,0,350464.3333,37499.0,0.11,0.0,350464.3333,577.0,1,100000.0,100.0,3476,2,0.017208299513195965
857,620.0,1,100000.0,100.0,2.17,0,29.0,0.0,0,70.0,0,86020.5,25650.25,0.3,1.0,86020.5,620.0,1,100000.0,100.0,7460,3,-0.0614299957444285
858,630.0,0,150000.0,100.0,5.68,0,42.0,0.0,0,36.66666667,0,83402.33333,9997.58,0.12,1.0,83402.33333,630.0,0,150000.0,100.0,1975,1,-0.006186534658089511
859,508.0,2,35000.0,90.0,4.13,0,1.0,0.0,0,0.0,3,201557.5,0.0,0.0,2.0,201557.5,518.0,2,35000.0,100.0,935,0,-0.18144780736915214
860,696.0,0,150000.0,100.0,8.86,0,6.0,0.0,0,25.4,0,91694.4,28085.2,0.31,1.0,91694.4,696.0,0,150000.0,100.0,549,2,-0.003339031324944077
861,652.0,0,150000.0,100.0,4.73,0,66.0,4.363636364,3,3.636363636,3,473639.6509,13198.93273,0.03,2.0,473639.6509,652.0,0,150000.0,100.0,201,0,0.11034355264703907
862,652.0,0,150000.0,100.0,12.07,0,87.0,0.0,0,67.875,0,61762.375,5599.0,0.09,1.0,61762.375,652.0,0,150000.0,100.0,6367,1,-0.012516925359262047
863,703.0,0,150000.0,100.0,3.41,4,9.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,150000.0,0.0,1362,1,-0.18263720208095455
864,595.0,1,100000.0,100.0,8.0,0,25.0,0.0,0,32.5,0,45681.75,17387.0,0.38,1.0,45681.75,595.0,1,100000.0,100.0,6593,0,-0.07360447690994262
865,744.0,0,150000.0,90.0,4.2,0,47.0,0.0,0,125.0,0,102433.25,12222.5,0.12,0.0,102433.25,750.0,0,150000.0,100.0,811,1,0.00910912586855168
866,669.0,5,150000.0,51.0,11.39,0,58.666666666666664,0.0,0,24.0,0,63999.5,27500.0,0.43,0.0,63999.5,669.0,0,150000.0,51.0,1017,2,-0.028305419798274046
867,576.0,1,100000.0,100.0,2.08,0,24.0,0.0,0,30.0,0,13296.75,893.5,0.07,0.0,13296.75,576.0,1,100000.0,100.0,3334,1,-0.08337240021872189
868,488.0,3,0.0,100.0,5.44,0,4.0,0.25,0,14.0,0,76942.5,6579.0,0.09,0.0,76942.5,488.0,3,0.0,100.0,5529,1,-0.17682151453495698
869,550.0,1,100000.0,83.33333333333333,3.03,4,25.666666666666668,0.0,0,0.0,3,21348.33333,1858.666667,0.09,1.0,21348.33333,0.0,5,100000.0,0.0,486,2,-0.09946247420651837
870,595.0,1,100000.0,100.0,1.82,1,6.0,2.666666667,2,51.33333333,0,21287.33333,3424.0,0.16,1.0,21287.33333,595.0,1,100000.0,100.0,3561,1,-0.08088118254079357
871,640.0,0,150000.0,100.0,7.72,0,89.0,0.0,0,21.0,0,21131.5,1500.0,0.07,1.0,21131.5,640.0,0,150000.0,0.0,228,3,-0.03996225098392436
872,614.0,0,150000.0,100.0,24.04,0,22.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,614.0,0,150000.0,100.0,5326,2,-0.16788419845246588
873,698.0,0,150000.0,100.0,2.28,0,33.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,698.0,0,150000.0,100.0,8449,0,-0.16740815970290734
874,625.0,1,100000.0,50.0,4.71,0,25.0,0.0,0,44.33333333,0,38554.0,3667.333333,0.1,1.0,38554.0,613.0,1,100000.0,100.0,7792,2,-0.08482189385088897
875,539.0,2,35000.0,100.0,12.92,0,3.0,0.0,0,40.5,0,35766.0,5521.8,0.15,0.0,35766.0,539.0,2,35000.0,100.0,3056,2,-0.14963774862425194
876,585.0,1,100000.0,100.0,11.24,0,1.0,0.0,0,10.0,3,44004.33333,36253.33333,0.82,0.0,44004.33333,585.0,1,100000.0,100.0,3870,1,-0.08498656626383444
877,738.0,0,150000.0,100.0,32.54,0,31.0,0.0,0,7.25,3,218328.75,59458.0,0.27,0.0,218328.75,738.0,0,150000.0,100.0,3505,0,0.04549829681288559
878,624.0,0,150000.0,100.0,6.76,0,62.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,624.0,0,150000.0,100.0,2059,1,-0.1678275271727565
879,704.0,0,150000.0,100.0,3.11,0,31.0,0.0,0,9.416666667,2,127843.0833,20016.0,0.16,0.0,127843.0833,704.0,0,150000.0,100.0,7526,1,0.007489237337457161
880,684.0,0,150000.0,100.0,9.84,0,19.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,684.0,0,150000.0,100.0,4755,1,-0.16748749949450042
881,537.0,2,35000.0,100.0,9.91,0,17.0,0.25,0,32.75,0,65687.0,10049.5,0.15,2.0,65687.0,537.0,2,35000.0,100.0,2227,2,-0.14072383116681922
882,764.0,0,150000.0,100.0,1.89,1,38.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,764.0,0,150000.0,100.0,7964,2,-0.16703412925682565
883,658.0,0,150000.0,100.0,4.74,0,6.0,1.0,0,43.0,0,14541.9,675.0633333,0.05,0.0,14541.9,658.0,0,150000.0,100.0,4402,2,-0.026568502130894088
884,662.0,0,150000.0,100.0,15.22,0,28.0,0.0,0,12.0,0,550921.6667,73120.66667,0.13,1.0,550921.6667,662.0,0,150000.0,100.0,5675,1,0.1334529776425999
885,595.0,1,100000.0,100.0,8.0,0,25.0,0.0,0,32.5,0,45681.75,17387.0,0.38,2.0,45681.75,595.0,1,100000.0,100.0,6593,0,-0.07360447690994262
886,684.0,0,150000.0,100.0,0.27,3,83.33333333333333,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,684.0,0,150000.0,100.0,3634,1,-0.16748749949450042
887,568.0,1,100000.0,100.0,3.42,0,86.0,0.142857143,0,19.71428571,0,86904.42857,19131.85714,0.22,2.0,86904.42857,568.0,1,100000.0,100.0,5521,1,-0.06146101590047477
888,625.0,1,100000.0,50.0,4.71,0,25.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,613.0,1,100000.0,100.0,7792,2,-0.23305089944293683
889,432.0,3,0.0,100.0,3.06,0,14.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,432.0,3,0.0,100.0,2828,2,-0.33681893458560946
890,549.0,2,35000.0,100.0,8.67,0,23.0,1.0,0,30.0,0,37771.0,8834.25,0.23,1.0,37771.0,549.0,2,35000.0,100.0,1694,0,-0.14898299807963447
891,600.0,0,150000.0,51.0,4.82,0,39.0,0.0,0,0.0,3,58165.0,2500.0,0.04,1.0,58165.0,623.0,0,150000.0,100.0,4443,0,-0.0229607321456844
892,503.0,2,35000.0,100.0,17.77,0,1.0,0.142857143,0,2.571428571,3,207653.4286,4011.428571,0.02,2.0,207653.4286,503.0,2,35000.0,100.0,503,3,-0.09856879418679858
893,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,128530.3267,8777.266667,0.07,2.0,128530.3267,655.0,0,150000.0,100.0,4666,1,0.00741654857934268
894,650.0,0,150000.0,100.0,10.2,0,27.0,0.4,0,81.2,0,68463.6,2969.4,0.04,1.0,68463.6,650.0,0,150000.0,100.0,5871,1,-0.010529325090523638
895,673.0,0,150000.0,100.0,1.84,1,83.0,1.0,0,2.5,3,250953.0,41752.0,0.17,0.0,250953.0,673.0,0,150000.0,100.0,6100,1,0.054861548187133416
896,577.0,1,100000.0,100.0,0.72,2,6.0,0.428571429,0,19.71428571,0,310060.7143,26196.57143,0.08,1.0,310060.7143,577.0,1,100000.0,100.0,4257,0,0.01598120143770948
897,600.0,0,150000.0,51.0,4.81,0,39.0,0.0,0,0.0,3,58886.66667,2500.0,0.04,2.0,58886.66667,623.0,0,150000.0,100.0,4443,0,-0.022745463381842856
898,612.0,0,150000.0,100.0,6.02,0,80.0,0.75,0,25.0,0,90970.535,14522.0,0.16,1.0,90970.535,612.0,0,150000.0,100.0,569,1,-0.014856049504373102
899,713.0,0,150000.0,100.0,3.08,0,80.0,0.0,0,34.66666667,0,785371.0,127546.85,0.16,2.0,785371.0,713.0,0,150000.0,100.0,633,1,0.2145018615322408
900,648.0,0,150000.0,100.0,12.25,0,9.0,2.333333333,2,161.1666667,0,354523.3333,5036.333333,0.01,1.0,354523.3333,648.0,0,150000.0,100.0,586,1,0.07478921347741418
901,591.0,1,100000.0,100.0,4.15,0,86.0,0.6,0,4.6,2,89189.4,45522.2,0.51,0.0,89189.4,591.0,1,100000.0,100.0,6445,1,-0.04982402400552825
902,630.0,0,150000.0,100.0,8.19,0,6.0,0.333333333,0,27.33333333,0,232816.3333,33344.66667,0.14,2.0,232816.3333,630.0,0,150000.0,100.0,3557,0,0.03838274976537207
903,600.0,0,150000.0,100.0,15.16,0,42.0,0.333333333,0,34.33333333,0,19089.33333,744.6666667,0.04,0.0,19089.33333,600.0,0,150000.0,100.0,4532,1,-0.025540723940627202
904,576.0,1,100000.0,100.0,4.84,0,17.333333333333332,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,576.0,1,100000.0,100.0,3334,1,-0.22406732226283918
905,664.0,0,150000.0,100.0,4.38,0,58.666666666666664,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,664.0,0,150000.0,100.0,2630,1,-0.16760084205391912
906,544.0,2,35000.0,100.0,1.5,1,6.0,1.5,1,30.0,0,16709.25,980.25,0.06,1.0,16709.25,544.0,2,35000.0,100.0,4165,0,-0.1552939252195783
907,0.0,5,11666.666666666666,100.0,1.66,1,81.0,0.0,0,0.0,3,20348.33333,1858.666667,0.09,1.0,20348.33333,0.0,5,11666.666666666666,0.0,486,2,-0.19866699854522865
908,591.0,1,100000.0,100.0,4.17,0,86.0,0.0,0,5.0,2,86255.36364,24108.45455,0.28,0.0,86255.36364,591.0,1,100000.0,100.0,6445,1,-0.0723493389825845
909,551.0,1,100000.0,100.0,1805.4,0,5.0,2.8,2,0.0,3,102124.8,4400.0,0.04,1.0,102124.8,551.0,1,100000.0,100.0,429,1,-0.05701721315753525
910,698.0,0,150000.0,100.0,2.58,0,3.0,0.333333333,0,27.66666667,0,46332.33333,6761.666667,0.15,0.0,46332.33333,698.0,0,150000.0,100.0,7089,2,-0.006033869826563003
911,600.0,0,150000.0,100.0,15.16,0,42.0,0.333333333,0,34.33333333,0,19089.33333,744.6666667,0.04,1.0,19089.33333,600.0,0,150000.0,100.0,4532,1,-0.025540723940627202
912,620.0,1,100000.0,100.0,2.15,0,29.0,0.0,0,70.0,0,86020.5,25650.25,0.3,0.0,86020.5,620.0,1,100000.0,100.0,7460,3,-0.0506049408268237
913,561.0,1,100000.0,50.0,5.88,0,74.0,0.333333333,0,64.0,0,23972.0,1325.333333,0.06,1.0,23972.0,530.0,2,35000.0,100.0,5641,2,-0.1258722856158555
914,519.0,2,35000.0,100.0,2.99,0,6.0,3.333333333,2,21.0,0,34974.66667,3680.0,0.11,1.0,34974.66667,519.0,2,35000.0,100.0,4604,1,0.8825793532845996
915,595.0,1,100000.0,100.0,1.82,1,6.0,2.0,1,51.33333333,0,21287.33333,3424.0,0.16,1.0,21287.33333,595.0,1,100000.0,100.0,3561,1,-0.08088118254079357
916,551.0,1,100000.0,100.0,4.5,0,5.0,4.666666667,3,0.0,3,110104.0,3833.333333,0.03,1.0,110104.0,551.0,1,100000.0,100.0,429,1,-0.06546212140653411
917,573.0,2,35000.0,100.0,11.77,0,18.0,1.0,0,57.66666667,0,119874.0,14606.33333,0.12,1.0,119874.0,573.0,2,35000.0,100.0,7085,1,-0.12435616312466524
918,595.0,1,100000.0,100.0,5.7,0,24.0,1.75,1,38.75,0,14581.0,572.7975,0.04,1.0,14581.0,595.0,1,100000.0,100.0,1371,0,-0.08288164084914035
919,642.0,0,150000.0,100.0,6.22,0,12.0,0.0,0,54.66666667,0,130859.5633,18683.18333,0.14,2.0,130859.5633,642.0,0,150000.0,100.0,543,1,66.07914652191542
920,674.0,0,150000.0,100.0,0.74,2,53.0,5.4,3,201.0,0,107814.4,4479.794,0.04,0.0,107814.4,674.0,0,150000.0,100.0,1807,2,0.0013447894907771625
921,652.0,0,150000.0,100.0,12.07,0,87.0,0.0,0,68.6,0,76208.4,7086.2,0.09,1.0,76208.4,652.0,0,150000.0,100.0,6367,1,-0.008207764255598998
922,542.0,2,35000.0,100.0,25.9,0,28.333333333333332,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,542.0,2,35000.0,100.0,2724,1,-0.2970181094455721
923,550.0,1,100000.0,100.0,6.35,0,45.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,550.0,1,100000.0,100.0,3318,0,-0.2242146675900835
924,693.0,0,150000.0,100.0,5.71,0,92.0,0.0,0,33.25,0,161968.75,10575.25,0.07,1.0,161968.75,693.0,0,150000.0,100.0,6832,0,0.01760637706166503
925,601.0,1,100000.0,100.0,3.97,0,30.333333333333332,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,601.0,1,100000.0,100.0,7777,0,-0.22392564406356583
926,578.0,1,100000.0,100.0,3.84,0,79.0,0.25,0,24.0,0,56071.235,4211.975,0.08,1.0,56071.235,578.0,1,100000.0,100.0,1981,1,-0.05977664319199631
927,591.0,1,100000.0,100.0,4.15,0,86.0,0.6,0,5.4,2,89189.4,45522.2,0.51,0.0,89189.4,591.0,1,100000.0,100.0,6445,1,-0.04982402400552825
928,630.0,0,150000.0,100.0,5.68,0,42.0,0.0,0,36.66666667,0,83402.33333,9997.58,0.12,1.0,83402.33333,630.0,0,150000.0,100.0,1975,1,-0.0061865346580894905
929,620.0,1,100000.0,100.0,2.16,0,29.0,0.0,0,70.0,0,86020.5,25650.25,0.3,1.0,86020.5,620.0,1,100000.0,100.0,7460,3,-0.0614299957444285
930,638.0,0,150000.0,100.0,6.94,0,5.0,1.333333333,1,9.0,3,10418.33333,872.3333333,0.08,0.0,10418.33333,638.0,0,150000.0,100.0,3934,0,-0.09622879981230373
931,643.0,0,150000.0,50.0,11.2,0,7.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,612.0,0,150000.0,100.0,5301,2,-0.17698111819198223
932,545.0,2,35000.0,100.0,1.81,1,1.0,0.25,0,10.0,2,22642.5,3039.88,0.13,1.0,22642.5,545.0,2,35000.0,100.0,8003,0,-0.1535184058230208
933,673.0,0,150000.0,100.0,2.67,0,41.0,0.0,0,5.333333333,2,146077.1567,90402.39667,0.62,1.0,146077.1567,673.0,0,150000.0,100.0,7352,0,0.02357772411357537
934,600.0,0,150000.0,0.0,11.09,0,2.0,3.25,2,12.5,0,120347.5,5801.75,0.05,1.3333333333333333,119847.05333333334,660.3333333333334,5,150000.0,100.0,88,1,-0.10399466999090808
935,663.0,0,150000.0,51.0,26.2,0,79.66666666666667,0.0,0,24.0,0,63999.5,27500.0,0.43,1.0,63999.5,679.0,0,150000.0,100.0,7871,1,-0.020863307337327736
936,663.0,0,150000.0,100.0,6.88,0,5.0,2.333333333,2,24.66666667,0,76599.76667,2664.31,0.03,0.0,76599.76667,663.0,0,150000.0,100.0,7093,0,-0.008028683558490709
937,493.0,3,0.0,100.0,1.79,1,49.666666666666664,0.0,0,0.0,3,40004.09091,506.9090909,0.01,2.0,40004.09091,493.0,3,0.0,100.0,2280,1,-0.1878116809177571
938,640.0,0,150000.0,100.0,2.31,0,43.0,0.75,0,20.0,0,52814.5,3780.0,0.07,1.0,52814.5,640.0,0,150000.0,100.0,5368,2,-0.015254027404883247
939,503.0,2,35000.0,100.0,17.77,0,1.0,0.142857143,0,2.571428571,3,207653.4286,7011.428571,0.03,2.0,207653.4286,503.0,2,35000.0,100.0,503,3,-0.09856879418679858
940,611.0,0,150000.0,100.0,32.18,0,7.333333333333333,0.0,0,21.5,0,11771.8,2742.25,0.23,0.0,11771.8,611.0,0,150000.0,100.0,4622,2,-0.0959780814191044
